x_norm, y_norm, dis_pks, x_mm, y_mm, dis_mm 
-490, -737, 885.0248584079433, -112, 185, 216.26141588364763
-508, -730, 889.361568767169, -117, 185, 218.89266776207924
-525, -722, 892.6975971738694, -122, 185, 221.60550534677608
-541, -715, 896.6080526071579, -127, 185, 224.39696967650877
-559, -707, 901.2935148995581, -132, 185, 227.26416347501865
-576, -698, 904.9751377800387, -137, 185, 230.20425712831639
-590, -691, 908.6148799133767, -142, 185, 233.21449354617735
-604, -683, 911.7592884089528, -147, 185, 236.29219199965115
-620, -674, 915.7925529288825, -152, 185, 239.4347510283334
-634, -666, 919.517264655754, -157, 185, 242.63965051079347
-646, -659, 922.8201341539965, -162, 185, 245.9044529893674
-657, -653, 926.3142015536629, -167, 185, 249.22680433693324
-670, -645, 930.0134407630892, -172, 185, 252.60443384865596
-683, -635, 932.5845806145413, -177, 185, 256.03515383634334
-693, -630, 936.5623310810658, -182, 185, 259.5168587972658
-702, -624, 939.244377145799, -187, 185, 263.04752422328556
-709, -619, 941.1917976693167, -192, 185, 266.62520511009456
-717, -614, 943.972986901638, -197, 185, 270.2480342204176
-722, -610, 945.1899280038906, -202, 185, 273.9142201493015
-727, -605, 945.8086487234085, -207, 185, 277.62204523416364
-733, -600, 947.2533979880991, -212, 185, 281.3698633471609
-740, -596, 950.1663012336314, -217, 185, 285.156097602699
3, -841, 841.0053507558677, 0, 190, 190.0
-8, -842, 842.038003892936, -2, 190, 190.01052602421794
-31, -842, 842.5704718301016, -7, 190, 190.12890364171355
-54, -842, 843.7298145733621, -12, 190, 190.3785702225962
-75, -839, 842.3455348014851, -17, 190, 190.7590102721232
-99, -838, 843.8275890251515, -22, 190, 191.2694434560837
-123, -836, 845.0, -27, 190, 191.9088325221119
-146, -834, 846.6829394761654, -32, 190, 192.67589366602144
-167, -832, 848.5947207000524, -37, 190, 193.56910910576616
-190, -831, 852.4441330667952, -42, 190, 194.58674158328466
-210, -829, 855.1847753555953, -47, 190, 195.7268504830137
-234, -824, 856.5815781348557, -52, 190, 196.98730923589977
-258, -818, 857.7225658684747, -57, 190, 198.36582366930045
-278, -815, 861.10916845659, -62, 190, 199.85995096566995
-298, -810, 863.078211983132, -67, 190, 201.4671189052943
-316, -806, 865.7320601664236, -72, 190, 203.18464508914053
-335, -801, 868.2315359395787, -77, 190, 205.00975586542216
-357, -796, 872.3903942616516, -82, 190, 206.93960471596537
-378, -789, 874.8742766820842, -87, 190, 208.9712898940905
-401, -782, 878.8202319018378, -92, 190, 211.10187114282053
-424, -772, 880.7723883047197, -97, 190, 213.32838535928593
-447, -764, 885.1581779546524, -102, 190, 215.64786110694445
-466, -756, 888.08332942354, -107, 190, 218.05733191066977
-486, -747, 891.18179963462, -112, 190, 220.55384830013736
-506, -738, 894.8072418124476, -117, 190, 223.13448859376265
-524, -731, 899.4092505639466, -122, 190, 225.79636843846714
-539, -725, 903.4079919947576, -127, 190, 228.53664913969487
-554, -718, 906.8847776867798, -132, 190, 231.35254483147577
-571, -709, 910.3416940907408, -137, 190, 234.241328548145
-587, -701, 914.3139504568439, -142, 190, 237.2003372678884
-599, -694, 916.7535110377271, -147, 190, 240.22697600394508
-614, -686, 920.6475981612074, -152, 190, 243.31872102244824
-629, -676, 923.3726225094613, -157, 190, 246.4731222669117
-643, -668, 927.1855262028199, -162, 190, 249.68780506864968
-654, -662, 930.5697179685142, -167, 190, 252.96047122030745
-664, -656, 933.3980929914095, -172, 190, 256.2888994864975
-678, -646, 936.4827814754524, -177, 190, 259.6709456215693
-688, -639, 938.9701805701819, -182, 190, 263.10454196003536
-697, -635, 942.88599522954, -187, 190, 266.58769664033633
-704, -630, 944.7306494445917, -192, 190, 270.1184925176357
-714, -622, 946.9318877300522, -197, 190, 273.69508581631493
-719, -619, 948.7475955173746, -202, 190, 277.3157045679166
-725, -615, 950.7102608050468, -207, 190, 280.9786468755233
-730, -611, 951.9564065649225, -212, 190, 284.682279041039
-735, -606, 952.6074742515933, -217, 190, 288.4250335875858
17, -73, 74.95331880577403, 2, 10, 10.198039027185569
54, -72, 90.0, 7, 10, 12.206555615733702
90, -71, 114.63420083029322, 12, 10, 15.620499351813308
126, -71, 144.62710672622887, 17, 10, 19.72308292331602
161, -69, 175.16278143486988, 22, 10, 24.166091947189145
196, -69, 207.79076014106113, 27, 10, 28.792360097775937
229, -69, 239.1693960355296, 32, 10, 33.52610922848042
262, -67, 270.4311372604863, 37, 10, 38.3275357934736
294, -66, 301.3171087077533, 42, 10, 43.174066289845804
325, -65, 331.436268383531, 47, 10, 48.05205510693585
355, -64, 360.72288532889064, 52, 10, 52.952809179494906
382, -63, 387.16017357161104, 57, 10, 57.87054518492115
410, -61, 414.5129672278058, 62, 10, 62.80127387243033
437, -59, 440.9648512069868, 67, 10, 67.7421582177598
462, -58, 465.6264597292555, 72, 10, 72.69112738154499
484, -56, 487.22889897870385, 77, 10, 77.64663547121665
507, -55, 509.97450916687984, 82, 10, 82.60750571225353
529, -54, 531.749000939353, 87, 10, 87.5728268357257
551, -53, 553.5431329173906, 92, 10, 92.5418824100742
571, -52, 573.3628868352049, 97, 10, 97.51410154434076
588, -50, 590.122021280345, 102, 10, 102.48902380255166
604, -49, 605.98432322957, 107, 10, 107.46627377926528
622, -48, 623.8493407866998, 112, 10, 112.44554237496477
638, -47, 639.7288488101815, 117, 10, 117.42657280190033
652, -46, 653.6206851071958, 122, 10, 122.40914998479485
666, -44, 667.451870924039, 127, 10, 127.39309243440164
679, -43, 680.3601987182966, 132, 10, 132.3782459469833
691, -42, 692.275234281857, 137, 10, 137.3644786689776
705, -41, 706.1911922418744, 142, 10, 142.35167719419397
717, -39, 718.059886081934, 147, 10, 147.33974345029924
727, -38, 727.9924450157433, 152, 10, 152.3285921946369
737, -38, 737.9789969911068, 157, 10, 157.31814898478814
749, -37, 749.9133283253472, 162, 10, 162.30834852218786
759, -36, 759.8532753104378, 167, 10, 167.29913329123974
769, -34, 769.7512585244665, 172, 10, 172.29045243425418
777, -34, 777.7435309920617, 177, 10, 177.28226081590904
787, -32, 787.6503031168083, 182, 10, 182.27451824103116
797, -31, 797.602657969493, 187, 10, 187.2671887971836
805, -29, 805.5221908799285, 192, 10, 192.26024029944412
814, -27, 814.4476655992084, 197, 10, 197.25364381932212
820, -26, 820.412091573497, 202, 10, 202.2473732833136
826, -26, 826.4090996594846, 207, 10, 207.24140512938047
831, -25, 831.3759678990006, 212, 10, 212.235718011837
838, -25, 838.3728287581844, 217, 10, 217.23029254687293
18, -109, 110.47624178980746, 2, 15, 15.132745950421556
54, -109, 121.64292005702592, 7, 15, 16.55294535724685
90, -107, 139.8177385026664, 12, 15, 19.209372712298546
126, -106, 164.6572197020222, 17, 15, 22.67156809750927
162, -106, 193.59752064528098, 22, 15, 26.627053911388696
196, -104, 221.8828519737386, 27, 15, 30.886890422961002
230, -103, 252.00992043965255, 32, 15, 35.34119409414458
263, -101, 281.7268180347764, 37, 15, 39.92492955535426
295, -99, 311.16876449926656, 42, 15, 44.598206241955516
326, -98, 340.4115156689033, 47, 15, 49.33558553417604
356, -97, 368.97831914626096, 52, 15, 54.120236510939236
384, -94, 395.337830216133, 57, 15, 58.9406481131655
411, -93, 421.3905551860412, 62, 15, 63.788713735268246
436, -91, 445.3953300159309, 67, 15, 68.65857557508748
462, -89, 470.4944207958262, 72, 15, 73.54590403278758
487, -87, 494.7100160700206, 77, 15, 78.44743462982075
509, -86, 516.21410286818, 82, 15, 83.3606621854697
531, -83, 537.4476718714111, 87, 15, 88.28363381737297
551, -82, 557.0682184436661, 92, 15, 93.2148056909416
570, -80, 575.5866572463264, 97, 15, 98.15294188153507
588, -78, 593.1509082855728, 102, 15, 103.0970416646375
605, -76, 609.7548687792497, 107, 15, 108.04628637764465
623, -75, 627.4982071687535, 112, 15, 113.0
638, -73, 642.1627519562311, 117, 15, 117.957619508025
655, -71, 658.8368538568558, 122, 15, 122.9186723000212
667, -69, 670.5594679072095, 127, 15, 127.88275880665071
680, -67, 683.2927630232886, 132, 15, 132.84953895290718
692, -66, 695.1402736138945, 137, 15, 137.81872151489435
705, -64, 707.8990040959233, 142, 15, 142.79005567615695
718, -63, 720.7586281134621, 147, 15, 147.763324272297
729, -62, 731.6317379665811, 152, 15, 152.73833834371774
737, -60, 739.4383003334356, 157, 15, 157.71493271088823
749, -59, 751.3201714315942, 162, 15, 162.69296235547498
759, -57, 761.137306929571, 167, 15, 167.6722994414999
768, -56, 770.0389600533209, 172, 15, 172.6528308484978
777, -55, 778.94415717688, 177, 15, 177.63445611704955
786, -53, 787.7848691108505, 182, 15, 182.61708572858126
796, -51, 797.6321207173141, 187, 15, 187.6006396577581
806, -50, 807.5493792951611, 192, 15, 192.5850461484484
814, -49, 815.4734820949116, 197, 15, 197.57024067404484
822, -47, 823.3425775459448, 202, 15, 202.5561650505854
827, -47, 828.3344735069282, 207, 15, 207.54276667713572
833, -46, 834.2691412248208, 212, 15, 212.52999788265186
839, -46, 840.2600787851343, 217, 15, 217.51781536232843
19, -145, 146.23952953972466, 2, 20, 20.09975124224178
55, -143, 153.2122710490253, 7, 20, 21.18962010041709
91, -142, 168.65645555388622, 12, 20, 23.323807579381203
127, -140, 189.02116283633427, 17, 20, 26.248809496813376
162, -141, 214.76731594914529, 22, 20, 29.732137494637012
196, -139, 240.28524715429367, 27, 20, 33.60059523282288
230, -138, 268.2237871628838, 32, 20, 37.73592452822641
262, -136, 295.1948509036023, 37, 20, 42.05948168962618
295, -133, 323.5954264200902, 42, 20, 46.51881339845203
325, -132, 350.78340895772135, 47, 20, 51.07837115648854
355, -130, 378.05422891431857, 52, 20, 55.71355310873648
383, -129, 404.14106448120316, 57, 20, 60.40695324215582
411, -127, 430.17438324474875, 62, 20, 65.14598989960932
437, -124, 454.25213263120736, 67, 20, 69.92138442565336
462, -121, 477.582453614033, 72, 20, 74.72616676907762
488, -118, 502.06374097319554, 77, 20, 79.55501241279521
510, -116, 523.0258119825445, 82, 20, 84.40379138403677
531, -114, 543.0994384088424, 87, 20, 89.26925562588724
552, -111, 563.0497313737038, 92, 20, 94.14881836751856
571, -109, 581.3105882400561, 97, 20, 99.04039579888602
590, -107, 599.6240488839653, 102, 20, 103.94229168149026
607, -105, 616.0146102163487, 107, 20, 108.85311203635843
624, -102, 632.281582841063, 112, 20, 113.77170122662314
639, -100, 646.7773960181354, 117, 20, 118.69709347747316
655, -97, 662.1434889810516, 122, 20, 123.62847568420473
666, -96, 672.8833479883419, 127, 20, 128.56515857727553
680, -93, 686.3300955079851, 132, 20, 133.5065541462291
693, -92, 699.0801098586628, 137, 20, 138.45215780189199
705, -89, 710.5955248944367, 142, 20, 143.4015341619468
718, -88, 723.3726563812044, 147, 20, 148.35430563350698
729, -86, 734.0551750379532, 152, 20, 153.3101431738944
736, -84, 740.7779694348368, 157, 20, 158.26875876179733
749, -81, 753.367108387405, 162, 20, 163.22989922192565
759, -79, 763.1002555365841, 167, 20, 168.19334112859522
768, -77, 771.8503741010948, 172, 20, 173.1588865753069
777, -76, 780.7080119993645, 177, 20, 178.12635964393365
784, -74, 787.4846030240845, 182, 20, 183.09560344257315
795, -72, 798.2537190643085, 187, 20, 188.06647760831805
805, -69, 807.9517312315136, 192, 20, 193.03885619221847
814, -69, 816.9192126520222, 197, 20, 198.01262586006985
822, -67, 824.7260151104729, 202, 20, 202.98768435548004
828, -66, 830.6262697507225, 207, 20, 207.96393918177256
833, -65, 835.5321657482733, 212, 20, 212.94130646729863
838, -63, 840.3648017379119, 217, 20, 217.91970998512272
18, -180, 180.89776118017602, 2, 25, 25.079872407968907
56, -179, 187.55532517100121, 7, 25, 25.96150997149434
92, -178, 200.3696583817021, 12, 25, 27.730849247724095
128, -178, 219.24415613648634, 17, 25, 30.23243291566195
162, -176, 239.20702330826325, 22, 25, 33.301651610693426
196, -174, 262.09158704544484, 27, 25, 36.796738985948195
229, -173, 287.0017421549911, 32, 25, 40.607881008493905
262, -171, 312.86578592105593, 37, 25, 44.654227123532216
293, -169, 338.2454729926182, 42, 25, 48.877397639399746
326, -166, 365.83056187256966, 47, 25, 53.23532661682466
355, -164, 391.05114754978024, 52, 25, 57.697486947006624
384, -161, 416.38563856117804, 57, 25, 62.24146527838174
411, -158, 440.3237445334966, 62, 25, 66.85057965343307
437, -155, 463.67445476325304, 67, 25, 71.5122367151245
462, -153, 486.6754565416259, 72, 25, 76.21679604916491
487, -150, 509.5772757884716, 77, 25, 80.95677859203639
510, -147, 530.7626588221896, 82, 25, 85.72630868059116
531, -143, 549.9181757316264, 87, 25, 90.52071586106685
553, -141, 570.6925617177782, 92, 25, 95.33624704172071
571, -139, 587.6750802952257, 97, 25, 100.16985574512923
589, -135, 604.2731170588346, 102, 25, 105.01904589168576
606, -133, 620.4232426336073, 107, 25, 109.88175462741756
623, -130, 636.418887211874, 112, 25, 114.75626344561765
640, -126, 652.2852136910662, 117, 25, 119.64113005150027
655, -124, 666.6340825370393, 122, 25, 124.53513560437472
669, -121, 679.8543961761223, 127, 25, 129.43724348115578
682, -119, 692.3041239224276, 132, 25, 134.34656675925888
694, -116, 703.6277424888817, 137, 25, 139.26234236145822
705, -114, 714.1575456438167, 142, 25, 144.183910336764
717, -112, 725.694839446995, 147, 25, 149.11069713471264
728, -110, 736.2635397736329, 152, 25, 154.042202009709
736, -108, 743.8817110266928, 157, 25, 158.97798589741913
749, -104, 756.1858237232433, 162, 25, 163.9176622576103
759, -102, 765.8230866198799, 167, 25, 168.86088949191284
768, -99, 774.3545699484184, 172, 25, 173.80736463107655
777, -97, 783.0312892854282, 177, 25, 178.7568180517879
786, -95, 791.720278886426, 182, 25, 183.7090090333079
796, -93, 801.4143747151033, 187, 25, 188.66372200293304
806, -91, 811.1208294699378, 192, 25, 193.62076334938874
815, -89, 819.8451073221088, 197, 25, 198.57995870681412
823, -86, 827.4811176093385, 202, 25, 203.54115063052976
828, -85, 832.3514882548118, 207, 25, 208.50419660045213
833, -83, 837.1248413468567, 212, 25, 213.4689672996991
838, -82, 842.0023752935617, 217, 25, 218.43534512527958
19, -216, 216.8340379184043, 2, 30, 30.066592756745816
55, -214, 220.9547464980103, 7, 30, 30.805843601498726
91, -214, 232.54461937443318, 12, 30, 32.31098884280702
127, -212, 247.12952069714376, 17, 30, 34.48187929913333
162, -210, 265.2244332636041, 22, 30, 37.20215047547655
195, -209, 285.84261403786525, 27, 30, 40.36087214122113
229, -207, 308.6907837950463, 32, 30, 43.86342439892262
262, -205, 332.6695056659086, 37, 30, 47.634021455258214
293, -201, 355.31676008879737, 42, 30, 51.61395160225576
325, -200, 381.6084380618437, 47, 30, 55.758407437802596
354, -196, 404.63810992045717, 52, 30, 60.03332407921454
383, -192, 428.43085789891467, 57, 30, 64.41273166075166
410, -190, 451.88494110780016, 62, 30, 68.87670143089025
437, -188, 475.72365928131006, 67, 30, 73.40980860893181
461, -184, 496.36377788875774, 72, 30, 78.0
486, -180, 518.2624817599669, 77, 30, 82.63776376451628
509, -176, 538.5694012845513, 82, 30, 87.31551981177229
530, -173, 557.5204032140887, 87, 30, 92.02716990106781
551, -170, 576.6289968428573, 92, 30, 96.76776322722355
571, -167, 594.9201627109305, 97, 30, 101.53324578678651
589, -163, 611.1382822242442, 102, 30, 106.3202708800161
605, -160, 625.7994886543133, 107, 30, 111.12605455067681
621, -157, 640.5388356688453, 112, 30, 115.94826432508596
640, -153, 658.0341936404217, 117, 30, 120.78493283518438
654, -149, 670.7585258496533, 122, 30, 125.63439019631528
667, -146, 682.792062051105, 127, 30, 130.49521064008442
681, -144, 696.0581872228787, 132, 30, 135.36617007214173
692, -140, 706.0198297498449, 137, 30, 140.24621207005913
705, -138, 718.379426208741, 142, 30, 145.13442045221387
716, -135, 728.6158109731081, 147, 30, 150.02999700059985
726, -133, 738.0819737671419, 152, 30, 154.9322432549145
736, -132, 747.7432714508369, 157, 30, 159.84054554461454
746, -128, 756.9015788066504, 162, 30, 164.75436261295178
756, -125, 766.2643147113142, 167, 30, 169.6732153287607
766, -122, 775.6545622891675, 172, 30, 174.59667808981933
777, -119, 786.0597941632685, 177, 30, 179.52437160452615
786, -115, 794.3683024894686, 182, 30, 184.45595680270128
796, -113, 803.9807211618945, 187, 30, 189.39112967612817
805, -111, 812.6167608411729, 192, 30, 194.32961688841976
815, -109, 822.2566509308392, 197, 30, 199.27117202445515
820, -107, 826.9516309918012, 202, 30, 204.215572373901
825, -105, 831.6549765377467, 207, 30, 209.16261616264032
829, -103, 835.374167663808, 212, 30, 214.11212016137713
837, -101, 843.0717644423872, 217, 30, 219.06391761310215
19, -250, 250.72096043211067, 2, 35, 35.05709628591621
54, -249, 254.78814729103863, 7, 35, 35.6931365951495
91, -247, 263.2299375071156, 12, 35, 37.0
127, -246, 276.8483339303309, 17, 35, 38.91015291668744
161, -244, 292.3302926485724, 22, 35, 41.340053217188775
194, -241, 309.38164134285665, 27, 35, 44.204072210600685
228, -239, 330.31046002208285, 32, 35, 47.4236228055175
260, -237, 351.8081863743367, 37, 35, 50.93132631298737
292, -234, 374.1924638471491, 42, 35, 54.67174773134658
323, -232, 397.68454835459727, 47, 35, 58.60034129593445
353, -228, 420.2296990932459, 52, 35, 62.68173577685928
381, -225, 442.477118052448, 57, 35, 66.88796603276258
409, -222, 465.3654477934519, 62, 35, 71.19691004531025
435, -218, 486.56859742486466, 67, 35, 75.59100475585703
461, -213, 507.8287112796991, 72, 35, 80.05623023850174
483, -211, 527.0768444923377, 77, 35, 84.581321815162
506, -205, 545.9496313763752, 82, 35, 89.15716460273958
528, -201, 564.9646006609618, 87, 35, 93.77632963600144
547, -198, 581.7327565128166, 92, 35, 98.43271813782245
569, -195, 601.4864919513986, 97, 35, 103.12128781197411
587, -190, 616.9837923316949, 102, 35, 107.83784122468327
605, -186, 632.9462852406988, 107, 35, 112.57886124845996
622, -183, 648.3617817237533, 112, 35, 117.34138229968147
638, -179, 662.6348919276738, 117, 35, 122.12288892750614
652, -176, 675.3369529353477, 122, 35, 126.92123541787639
665, -173, 687.1346301853807, 127, 35, 131.73458164050928
679, -168, 699.4748029772052, 132, 35, 136.56134152826706
693, -165, 712.3720937824557, 137, 35, 141.40014144264495
704, -162, 722.3987818372897, 142, 35, 146.24978632463024
714, -159, 731.4895761389905, 147, 35, 151.10923201446033
723, -156, 739.6384251781407, 152, 35, 155.97756248896826
732, -154, 748.024063784047, 157, 35, 160.85397104206038
744, -151, 759.1686242199423, 162, 35, 165.73774464496614
756, -147, 770.1590744774744, 167, 35, 170.6282508847817
765, -144, 778.4349683820736, 172, 35, 175.524927004685
775, -141, 787.7220321915593, 177, 35, 180.42727066604982
785, -137, 796.8651077817374, 182, 35, 185.33483212823216
795, -134, 806.213991443959, 187, 35, 190.24720760105785
804, -131, 814.6023569816134, 192, 35, 195.1640335717624
814, -129, 824.1583585695166, 197, 35, 200.08498194517247
822, -126, 831.6008658004151, 202, 35, 205.00975586542216
827, -124, 836.244581447318, 207, 35, 209.9380861111199
832, -123, 841.0428050937717, 212, 35, 214.8697279748825
837, -121, 845.7008927510956, 217, 35, 219.80445855350615
20, -285, 285.70089254323307, 2, 40, 40.049968789001575
55, -282, 287.31341771661135, 7, 40, 40.607881008493905
90, -281, 295.0610106401725, 12, 40, 41.7612260356422
126, -280, 307.0439707924583, 17, 40, 43.46262762420146
160, -276, 319.02351010544663, 22, 40, 45.65084884205331
194, -275, 336.5427164566186, 27, 40, 48.25971404805462
226, -272, 353.63823322712153, 32, 40, 51.22499389946279
259, -270, 374.14034799791375, 37, 40, 54.48853090330111
291, -267, 394.9303736103365, 42, 40, 58.0
321, -263, 414.9819273173231, 47, 40, 61.71709649683789
351, -259, 436.21325060112514, 52, 40, 65.60487786742691
378, -256, 456.5303932927139, 57, 40, 69.63476143421474
405, -252, 477.0, 62, 40, 73.78346698278686
432, -247, 497.627370629872, 67, 40, 78.03204469959762
457, -244, 518.0588769628409, 72, 40, 82.365041127896
481, -240, 537.5509278198672, 77, 40, 86.76981041814025
505, -235, 557.0008976653448, 82, 40, 91.23595782365635
526, -231, 574.4884681175071, 87, 40, 95.75489543621255
547, -226, 591.8487982584742, 92, 40, 100.31948963187563
567, -223, 609.2766202637354, 97, 40, 104.92378186092989
586, -218, 625.2359554600167, 102, 40, 109.5627673984187
604, -214, 640.7901372524393, 107, 40, 114.23221962301179
620, -210, 654.5991139621257, 112, 40, 118.92854997854805
637, -205, 669.1741178497566, 117, 40, 123.64869590901475
651, -201, 681.3237116085129, 122, 40, 128.39003076563228
665, -197, 693.5661468093724, 127, 40, 133.15029102484155
680, -192, 706.5861589360494, 132, 40, 137.92751719653333
690, -189, 715.4166618132401, 137, 40, 142.72000560538106
702, -187, 726.4798689571514, 142, 40, 147.52626884728022
712, -183, 735.1414829813374, 147, 40, 152.34500319997372
721, -180, 743.1291946895909, 152, 40, 157.175061635108
730, -179, 751.6255716778136, 157, 40, 162.0154313638056
742, -175, 762.357527673204, 162, 40, 166.86521506892922
753, -169, 771.7318187038811, 167, 40, 171.72361514946044
763, -166, 780.8488970345031, 172, 40, 176.58992043715293
772, -163, 789.020278573371, 177, 40, 181.46349495146399
783, -159, 798.9806005154318, 182, 40, 186.34376834227646
794, -155, 808.987638966134, 187, 40, 191.23022773609824
804, -151, 818.056843990685, 192, 40, 196.1224107541002
813, -147, 826.1827884917477, 197, 40, 201.0198995124612
820, -144, 832.5478965200741, 202, 40, 205.92231544929754
826, -142, 838.1169369485382, 207, 40, 210.8293148497144
831, -141, 842.8772152573588, 212, 40, 215.7405849625888
836, -139, 847.4768433414567, 217, 40, 220.6558406206371
20, -318, 318.62831010442244, 2, 45, 45.044422518220834
55, -317, 321.73591655269075, 7, 45, 45.5411901469428
90, -314, 326.6435365960882, 12, 45, 46.57252408878007
125, -313, 337.0370899470858, 17, 45, 48.104053883222775
160, -310, 348.85527085024813, 22, 45, 50.08991914547278
192, -308, 362.9435217771492, 27, 45, 52.478567053607705
227, -306, 381.0052493076703, 32, 45, 55.21775076911409
259, -302, 397.85047442475167, 37, 45, 58.25804665451803
290, -297, 415.101192482026, 42, 45, 61.554853586049575
319, -295, 434.4951092935339, 47, 45, 65.06919393998976
349, -290, 453.763154079306, 52, 45, 68.76772498781678
376, -287, 473.0169130168603, 57, 45, 72.62231062146122
403, -282, 491.86685190201626, 62, 45, 76.60939890117922
430, -278, 512.0390610099976, 67, 45, 80.7093550959243
455, -273, 530.6166224309223, 72, 45, 84.90583018850944
479, -269, 549.3650880789569, 77, 45, 89.1852005660132
502, -264, 567.1860364994893, 82, 45, 93.53608929178085
523, -259, 583.6180257668537, 87, 45, 97.94896630388705
545, -254, 601.2827953633797, 92, 45, 102.41581909060729
565, -251, 618.2442882874051, 97, 45, 106.92988356862641
583, -245, 632.3875394091822, 102, 45, 111.48542505637228
600, -240, 646.2197768561405, 107, 45, 116.0775602776006
618, -235, 661.1724434669068, 112, 45, 120.70211265756701
633, -232, 674.1757930985063, 117, 45, 125.35549449465708
648, -227, 686.6097872882384, 122, 45, 130.034610777285
663, -223, 699.4983917065142, 127, 45, 134.73678042761748
677, -217, 710.9275631173685, 132, 45, 139.4596715900335
689, -214, 721.4686410371555, 137, 45, 144.20124826089406
699, -212, 730.441647224472, 142, 45, 148.95972610071487
709, -207, 738.6000270782556, 147, 45, 153.73353570382747
718, -204, 746.4181133922193, 152, 45, 158.52129194527782
726, -200, 753.044487397657, 157, 45, 163.3217682980441
738, -197, 763.8409520312458, 162, 45, 168.13387523042465
750, -192, 774.1860241569851, 167, 45, 172.9566419655516
760, -188, 782.9074019320548, 172, 45, 177.78920102188434
770, -184, 791.6792279705209, 177, 45, 182.6307750626931
782, -179, 802.2250307737849, 182, 45, 187.48066566982314
792, -175, 811.1035692191226, 187, 45, 192.33824372703418
803, -170, 820.7977826480771, 192, 45, 197.20294115453754
812, -168, 829.1972021178075, 197, 45, 202.07424378183381
819, -165, 835.4555643479789, 202, 45, 206.95168518279817
825, -162, 840.7550178262393, 207, 45, 211.83484132691675
830, -159, 845.0923026510181, 212, 45, 216.72332592501436
835, -157, 849.6316849082313, 217, 45, 221.61678636782008
19, -351, 351.51386885868385, 2, 50, 50.039984012787215
55, -349, 353.3072317403084, 7, 50, 50.48762224545735
90, -347, 358.48151974683435, 12, 50, 51.419840528729765
125, -345, 366.94686263817545, 17, 50, 52.81098370604357
158, -342, 376.7333274346723, 22, 50, 54.62600113499065
191, -340, 389.975640264876, 27, 50, 56.824290580701486
224, -336, 403.8217428519668, 32, 50, 59.36328831862332
257, -332, 419.84878230143767, 37, 50, 62.20128616033595
288, -329, 437.2470697443266, 42, 50, 65.29931086925804
318, -325, 454.6966021425715, 47, 50, 68.62215385719105
347, -321, 472.7049819919397, 52, 50, 72.13875518748573
373, -316, 488.86092091718683, 57, 50, 75.82216034906945
401, -312, 508.0797181545432, 62, 50, 79.64923100695951
427, -307, 525.9068358559338, 67, 50, 83.60023923410746
452, -302, 543.606475310955, 72, 50, 87.65842800324451
475, -297, 560.2088896117233, 77, 50, 91.80958555619343
497, -292, 576.4312621640155, 82, 50, 96.04165762834376
520, -288, 594.4274556243175, 87, 50, 100.34440691936945
541, -281, 609.6244745743071, 92, 50, 104.70912090166739
561, -276, 625.2175621333745, 97, 50, 109.12836478203089
580, -272, 640.6122071893417, 102, 50, 113.59577456930342
597, -267, 653.9862383873226, 107, 50, 118.10588469674151
615, -262, 668.482610095431, 112, 50, 122.65398485169571
629, -258, 679.856602527327, 117, 50, 127.23600119463045
645, -251, 692.1170421251019, 122, 50, 131.84839779079607
659, -247, 703.7684278226752, 127, 50, 136.48809471891678
673, -241, 714.849634538621, 132, 50, 141.1523999087511
686, -237, 725.7857810676646, 137, 50, 145.8389522727039
695, -235, 733.655232380987, 142, 50, 150.5456741324705
706, -230, 742.520033399773, 147, 50, 155.2707313050338
714, -227, 749.2162571647789, 152, 50, 160.0124995117569
723, -224, 756.9048817387823, 157, 50, 164.76953601925328
734, -219, 765.9745426579136, 162, 50, 169.54055562018192
746, -215, 776.3639610388932, 167, 50, 174.3244102241565
757, -212, 786.1253080775355, 172, 50, 179.12007146045917
769, -205, 795.8555145250926, 177, 50, 183.92661580097646
780, -200, 805.2328855678958, 182, 50, 188.74321179846442
791, -195, 814.6815328703603, 187, 50, 193.56910910576616
802, -189, 823.9690528169125, 192, 50, 198.40362899906847
813, -183, 833.3414666269764, 197, 50, 203.24615617521528
819, -182, 838.9785456136527, 202, 50, 208.09613163151303
823, -180, 842.454153055227, 207, 50, 212.9530464679949
827, -178, 845.9391231052031, 212, 50, 217.81643647805828
833, -175, 851.1838814263343, 217, 50, 222.6858774148015
19, -382, 382.47222121351507, 2, 55, 55.036351623268054
54, -380, 383.8176650442238, 7, 55, 55.44366510251645
90, -379, 389.53947168419273, 12, 55, 56.293871780150276
124, -376, 395.9191836726278, 17, 55, 57.56735185849702
157, -373, 404.6949468426805, 22, 55, 59.23681287847955
190, -370, 415.9326868617084, 27, 55, 61.26989472816156
223, -366, 428.58488074125995, 32, 55, 63.631753079732135
255, -363, 443.6146976825723, 37, 55, 66.2872536767062
285, -359, 458.373210386471, 42, 55, 69.20260110718382
315, -355, 474.60509900337144, 47, 55, 72.34638899074369
344, -350, 490.7504457461042, 52, 55, 75.69015788066504
371, -345, 506.62214716689994, 57, 55, 79.20858539325141
398, -339, 522.8049349422785, 62, 55, 82.87943049997388
423, -335, 539.5868790102295, 67, 55, 86.68333173107735
448, -330, 556.4207041439058, 72, 55, 90.60353193998566
472, -325, 573.0698037761194, 77, 55, 94.62557793746889
495, -320, 589.4276885250641, 82, 55, 98.73702446397704
517, -314, 604.8842864548558, 87, 55, 102.9271587094485
538, -309, 620.4232426336073, 92, 55, 107.18675291284833
